id,coming_time,priority,cpu_cores,cpu,ram,bandwidth,storage,length,kind
2269,1661,0,2,0.02499,0.03339,0,0.0003862,276,0
2270,1662,0,2,0.02499,0.03339,0,0.0003862,42,0
2271,1663,0,2,0.02499,0.03339,0,0.0003862,44,0
2272,1663,0,2,0.02499,0.03339,0,0.0003862,167,0
2273,1663,0,2,0.02499,0.03339,0,0.0003862,135,0
2274,1664,0,2,0.02499,0.03339,0,0.0003862,63,0
2275,1665,0,2,0.02499,0.03339,0,0.0003862,164,0
2276,1666,0,2,0.02499,0.03339,0,0.0003862,56,0
2277,1667,0,2,0.02499,0.03339,0,0.0003862,210,0
2278,1669,0,2,0.02499,0.03339,0,0.0003862,71,0
2279,1670,0,2,0.02499,0.03339,0,0.0003862,239,0
2280,1672,0,2,0.02499,0.03339,0,0.0003862,285,0
2281,1672,0,2,0.02499,0.03339,0,0.0003862,192,0
2282,1673,0,2,0.02499,0.03339,0,0.0003862,75,0
2283,1673,0,2,0.02499,0.03339,0,0.0003862,62,0
2284,1673,0,2,0.02499,0.03339,0,0.0003862,58,0
2285,1674,0,2,0.02499,0.03339,0,0.0003862,67,0
2286,1674,0,2,0.02499,0.03339,0,0.0003862,238,0
2287,1675,0,2,0.02499,0.03339,0,0.0003862,163,0
2288,1675,0,2,0.02499,0.03339,0,0.0003862,56,0
2289,1675,0,2,0.02499,0.03339,0,0.0003862,227,0
2290,1675,0,2,0.02499,0.03339,0,0.0003862,205,0
2291,1676,0,2,0.02499,0.03339,0,0.0003862,250,0
2292,1676,0,2,0.02499,0.03339,0,0.0003862,152,0
2293,1677,0,2,0.02499,0.03339,0,0.0003862,43,0
2294,1677,0,2,0.02499,0.03339,0,0.0003862,210,0
2295,1678,0,2,0.02499,0.03339,0,0.0003862,158,0
2296,1678,0,2,0.02499,0.03339,0,0.0003862,279,0
2297,1678,0,2,0.02499,0.03339,0,0.0003862,195,0
2298,1679,0,2,0.02499,0.03339,0,0.0003862,184,0
2299,1680,0,2,0.02499,0.03339,0,0.0003862,113,0
2300,1680,0,2,0.02499,0.03339,0,0.0003862,184,0
2301,1681,0,2,0.02499,0.03339,0,0.0003862,266,0
2302,1681,0,2,0.02499,0.03339,0,0.0003862,54,0
2303,1681,0,2,0.02499,0.03339,0,0.0003862,107,0
2304,1682,0,2,0.02499,0.03339,0,0.0003862,37,0
2305,1682,0,2,0.02499,0.03339,0,0.0003862,141,0
2306,1682,0,2,0.02499,0.03339,0,0.0003862,209,0
2307,1683,0,2,0.02499,0.03339,0,0.0003862,263,0
2308,1684,0,2,0.02499,0.03339,0,0.0003862,242,0
2309,1684,0,2,0.02499,0.03339,0,0.0003862,90,0
2310,1684,0,2,0.02499,0.03339,0,0.0003862,42,0
2311,1685,0,2,0.02499,0.03339,0,0.0003862,237,0
2312,1686,0,2,0.02499,0.03339,0,0.0003862,126,0
2313,1688,0,2,0.02499,0.03339,0,0.0003862,55,0
2314,1689,0,2,0.02499,0.03339,0,0.0003862,4,0
2315,1690,0,2,0.02499,0.03339,0,0.0003862,236,0
2316,1692,0,2,0.02499,0.03339,0,0.0003862,150,0
2317,1692,0,2,0.02499,0.03339,0,0.0003862,202,0
2318,1695,0,2,0.02499,0.03339,0,0.0003862,245,0
2319,1696,0,2,0.02499,0.03339,0,0.0003862,76,0
2320,1698,0,2,0.02499,0.03339,0,0.0003862,35,0
2321,1699,0,2,0.02499,0.03339,0,0.0003862,219,0
2322,1699,0,2,0.02499,0.03339,0,0.0003862,227,0
2323,1700,0,2,0.02499,0.03339,0,0.0003862,204,0
2324,1702,0,2,0.02499,0.03339,0,0.0003862,249,0
2325,1702,0,2,0.02499,0.03339,0,0.0003862,66,0
2326,1702,0,2,0.02499,0.03339,0,0.0003862,166,0
2327,1702,0,2,0.02499,0.03339,0,0.0003862,201,0
2328,1703,0,2,0.02499,0.03339,0,0.0003862,163,0
2329,1703,0,2,0.02499,0.03339,0,0.0003862,109,0
2330,1704,0,2,0.02499,0.03339,0,0.0003862,59,0
2331,1706,0,2,0.02499,0.03339,0,0.0003862,124,0
2332,1708,0,2,0.02499,0.03339,0,0.0003862,293,0
2333,1708,0,2,0.02499,0.03339,0,0.0003862,256,0
2334,1710,0,2,0.02499,0.03339,0,0.0003862,157,0
2335,1710,0,2,0.02499,0.03339,0,0.0003862,238,0
2336,1710,0,2,0.02499,0.03339,0,0.0003862,208,0
2337,1712,0,2,0.02499,0.03339,0,0.0003862,45,0
2338,1712,0,2,0.02499,0.03339,0,0.0003862,214,0
2339,1714,0,2,0.02499,0.03339,0,0.0003862,47,0
2340,1714,0,2,0.02499,0.03339,0,0.0003862,55,0
2341,1716,0,2,0.02499,0.03339,0,0.0003862,206,0
2342,1717,0,2,0.02499,0.03339,0,0.0003862,159,0
2343,1717,0,2,0.02499,0.03339,0,0.0003862,169,0
2344,1717,0,2,0.02499,0.03339,0,0.0003862,146,0
2345,1718,0,2,0.02499,0.03339,0,0.0003862,48,0
2346,1719,0,2,0.02499,0.03339,0,0.0003862,181,0
2347,1719,0,2,0.02499,0.03339,0,0.0003862,201,0
2348,1719,0,2,0.02499,0.03339,0,0.0003862,76,0
2349,1722,0,2,0.02499,0.03339,0,0.0003862,193,0
2350,1722,0,2,0.02499,0.03339,0,0.0003862,258,0
2351,1723,0,2,0.02499,0.03339,0,0.0003862,194,0
2352,1724,0,2,0.02499,0.03339,0,0.0003862,190,0
2353,1724,0,2,0.02499,0.03339,0,0.0003862,139,0
2354,1724,0,2,0.02499,0.03339,0,0.0003862,71,0
2355,1726,0,2,0.02499,0.03339,0,0.0003862,37,0
2356,1726,0,2,0.02499,0.03339,0,0.0003862,155,0
2357,1727,0,2,0.02499,0.03339,0,0.0003862,208,0
2358,1728,0,2,0.02499,0.03339,0,0.0003862,60,0
2359,1729,0,2,0.02499,0.03339,0,0.0003862,250,0
2360,1729,0,2,0.02499,0.03339,0,0.0003862,38,0
2361,1730,0,2,0.02499,0.03339,0,0.0003862,77,0
2362,1730,0,2,0.02499,0.03339,0,0.0003862,104,0
2363,1732,0,2,0.02499,0.03339,0,0.0003862,41,0
2364,1732,0,2,0.02499,0.03339,0,0.0003862,218,0
2365,1733,0,2,0.02499,0.03339,0,0.0003862,66,0
2366,1733,0,2,0.02499,0.03339,0,0.0003862,118,0
2367,1734,0,2,0.02499,0.03339,0,0.0003862,139,0
2368,1734,0,2,0.02499,0.03339,0,0.0003862,87,0
2369,1736,0,2,0.02499,0.03339,0,0.0003862,190,0
2370,1736,0,2,0.02499,0.03339,0,0.0003862,148,0
2371,1737,0,2,0.02499,0.03339,0,0.0003862,40,0
2372,1739,0,2,0.02499,0.03339,0,0.0003862,58,0
2373,1739,0,2,0.02499,0.03339,0,0.0003862,110,0
2374,1739,0,2,0.02499,0.03339,0,0.0003862,153,0
2375,1740,0,2,0.02499,0.03339,0,0.0003862,50,0
2376,1740,0,2,0.02499,0.03339,0,0.0003862,45,0
2377,1740,0,2,0.02499,0.03339,0,0.0003862,213,0
2378,1740,0,2,0.02499,0.03339,0,0.0003862,236,0
2379,1741,0,2,0.02499,0.03339,0,0.0003862,141,0
2380,1741,0,2,0.02499,0.03339,0,0.0003862,245,0
2381,1741,0,2,0.02499,0.03339,0,0.0003862,194,0
2382,1742,0,2,0.02499,0.03339,0,0.0003862,47,0
2383,1743,0,2,0.02499,0.03339,0,0.0003862,245,0
2384,1744,0,2,0.02499,0.03339,0,0.0003862,94,0
2385,1746,0,2,0.02499,0.03339,0,0.0003862,227,0
2386,1747,0,2,0.02499,0.03339,0,0.0003862,139,0
2387,1748,0,2,0.02499,0.03339,0,0.0003862,40,0
2388,1748,0,2,0.02499,0.03339,0,0.0003862,228,0
2389,1749,0,2,0.02499,0.03339,0,0.0003862,70,0
2390,1749,0,2,0.02499,0.03339,0,0.0003862,57,0
2391,1750,0,2,0.02499,0.03339,0,0.0003862,152,0
2392,1750,0,2,0.02499,0.03339,0,0.0003862,42,0
2393,1750,0,2,0.02499,0.03339,0,0.0003862,190,0
2394,1751,0,2,0.02499,0.03339,0,0.0003862,263,0
2395,1751,0,2,0.02499,0.03339,0,0.0003862,225,0
2396,1752,0,2,0.02499,0.03339,0,0.0003862,232,0
2397,1753,0,2,0.02499,0.03339,0,0.0003862,55,0
2398,1753,0,2,0.02499,0.03339,0,0.0003862,125,0
2399,1753,0,2,0.02499,0.03339,0,0.0003862,186,0
2400,1755,0,2,0.02499,0.03339,0,0.0003862,91,0
2401,1755,0,2,0.02499,0.03339,0,0.0003862,217,0
2402,1756,0,2,0.02499,0.03339,0,0.0003862,201,0
2403,1756,0,2,0.02499,0.03339,0,0.0003862,202,0
2404,1756,0,2,0.02499,0.03339,0,0.0003862,57,0
2405,1759,0,2,0.02499,0.03339,0,0.0003862,273,0
2406,1759,0,2,0.02499,0.03339,0,0.0003862,232,0
2407,1760,0,2,0.02499,0.03339,0,0.0003862,78,0
2408,1761,0,2,0.02499,0.03339,0,0.0003862,136,0
2409,1762,0,2,0.02499,0.03339,0,0.0003862,201,0
2410,1763,0,2,0.02499,0.03339,0,0.0003862,123,0
2411,1765,0,2,0.02499,0.03339,0,0.0003862,247,0
2412,1765,0,2,0.02499,0.03339,0,0.0003862,37,0
2413,1765,0,2,0.03125,0.009323,0,0.0001135,66,0
2414,1765,0,2,0.03125,0.009323,0,0.0001135,72,0
2415,1766,0,2,0.03125,0.009323,0,0.0001135,41,0
2416,1767,0,2,0.03125,0.009323,0,0.0001135,81,0
2417,1768,0,2,0.03125,0.009323,0,0.0001135,76,0
2418,1768,0,2,0.03125,0.009323,0,0.0001135,71,0
2419,1769,0,2,0.03125,0.009323,0,0.0001135,111,0
2420,1769,0,2,0.03125,0.009323,0,0.0001135,37,0
2421,1771,0,2,0.03125,0.009323,0,0.0001135,159,0
2422,1771,0,2,0.03125,0.009323,0,0.0001135,37,0
2423,1771,0,2,0.03125,0.009323,0,0.0001135,72,0
2424,1771,0,2,0.03125,0.009323,0,0.0001135,58,0
2425,1773,0,2,0.03125,0.009323,0,0.0001135,82,0
2426,1773,0,2,0.03125,0.009323,0,0.0001135,67,0
2427,1774,0,2,0.03125,0.009323,0,0.0001135,52,0
2428,1774,0,2,0.03125,0.009323,0,0.0001135,66,0
2429,1774,1,2,0.0625,0.1034,0,3.815e-05,113,0
2430,1775,0,2,0.01874,0.0159,0,7.725e-05,160,0
2431,1775,0,2,0.01874,0.0159,0,7.725e-05,224,0
2432,1775,0,2,0.01874,0.0159,0,7.725e-05,140,0
2433,1777,0,2,0.01874,0.0159,0,7.725e-05,160,0
2434,1777,0,2,0.01874,0.0159,0,7.725e-05,77,0
2435,1779,0,2,0.01874,0.0159,0,7.725e-05,153,0
2436,1779,0,2,0.01874,0.0159,0,7.725e-05,86,0
2437,1780,0,2,0.01874,0.0159,0,7.725e-05,207,0
2438,1780,0,2,0.01874,0.0159,0,7.725e-05,217,0
2439,1781,0,2,0.01874,0.0159,0,7.725e-05,149,0
2440,1781,0,2,0.01874,0.0159,0,7.725e-05,142,0
2441,1782,0,2,0.01874,0.0159,0,7.725e-05,233,0
2442,1783,0,2,0.01874,0.0159,0,7.725e-05,169,0
2443,1785,0,2,0.01874,0.0159,0,7.725e-05,137,0
2444,1786,0,2,0.01874,0.0159,0,7.725e-05,159,0
2445,1786,0,2,0.01874,0.0159,0,7.725e-05,168,0
2446,1788,0,2,0.01874,0.0159,0,7.725e-05,165,0
2447,1788,0,2,0.01874,0.0159,0,7.725e-05,144,0
2448,1788,0,2,0.01874,0.0159,0,7.725e-05,165,0
2449,1788,0,2,0.01874,0.0159,0,7.725e-05,158,0
2450,1789,0,2,0.01874,0.0159,0,7.725e-05,176,0
2451,1790,0,2,0.01874,0.0159,0,7.725e-05,176,0
2452,1790,0,2,0.01874,0.0159,0,7.725e-05,155,0
2453,1790,0,2,0.01874,0.0159,0,7.725e-05,201,0
2454,1791,0,2,0.01874,0.0159,0,7.725e-05,190,0
2455,1792,0,2,0.01874,0.0159,0,7.725e-05,79,0
2456,1792,0,2,0.01874,0.0159,0,7.725e-05,167,0
2457,1792,0,2,0.01874,0.0159,0,7.725e-05,165,0
2458,1793,0,2,0.01874,0.0159,0,7.725e-05,100,0
2459,1793,0,2,0.01874,0.0159,0,7.725e-05,180,0
2460,1794,0,2,0.01874,0.0159,0,7.725e-05,60,0
2461,1795,0,2,0.01874,0.0159,0,7.725e-05,198,0
2462,1796,0,2,0.01874,0.0159,0,7.725e-05,167,0
2463,1798,0,2,0.01874,0.0159,0,7.725e-05,151,0
2464,1798,0,2,0.01874,0.0159,0,7.725e-05,156,0
2465,1800,0,2,0.01874,0.0159,0,7.725e-05,204,0
2466,1800,0,2,0.01874,0.0159,0,7.725e-05,175,0
2467,1801,0,2,0.01874,0.0159,0,7.725e-05,201,0
2468,1802,0,2,0.01874,0.0159,0,7.725e-05,105,0
2469,1803,0,2,0.01874,0.0159,0,7.725e-05,79,0
2470,1803,0,2,0.01874,0.0159,0,7.725e-05,223,0
2471,1803,0,2,0.01874,0.0159,0,7.725e-05,123,0
2472,1804,0,2,0.01874,0.0159,0,7.725e-05,173,0
2473,1807,0,2,0.01874,0.0159,0,7.725e-05,143,0
2474,1807,0,2,0.01874,0.0159,0,7.725e-05,150,0
2475,1807,0,2,0.01874,0.0159,0,7.725e-05,195,0
2476,1808,0,2,0.01874,0.0159,0,7.725e-05,165,0
2477,1808,0,2,0.01874,0.0159,0,7.725e-05,154,0
2478,1809,0,2,0.01874,0.0159,0,7.725e-05,160,0
2479,1809,0,2,0.01874,0.0159,0,7.725e-05,183,0
2480,1810,0,2,0.01874,0.0159,0,7.725e-05,145,0
2481,1810,0,2,0.01874,0.0159,0,7.725e-05,174,0
2482,1811,1,2,0.04688,0.0636,0,3.815e-05,66,0
2483,1812,0,2,0.1938,0.04773,0,0.0004635,226,0
2484,1812,0,2,0.1938,0.04773,0,0.0004635,200,0
2485,1813,0,2,0.1938,0.04773,0,0.0004635,208,0
2486,1813,0,2,0.1938,0.04773,0,0.0004635,151,0
2487,1814,0,2,0.1938,0.04773,0,0.0004635,215,0
2488,1815,0,2,0.1938,0.04773,0,0.0004635,189,0
2489,1816,0,2,0.1938,0.04773,0,0.0004635,198,0
2490,1817,0,2,0.1938,0.04773,0,0.0004635,58,0
2491,1817,0,2,0.1938,0.04773,0,0.0004635,219,0
2492,1818,0,2,0.1938,0.04773,0,0.0004635,206,0
2493,1818,0,2,0.1938,0.04773,0,0.0004635,223,0
2494,1819,0,2,0.1938,0.04773,0,0.0004635,213,0
2495,1819,0,2,0.1938,0.04773,0,0.0004635,62,0
2496,1820,0,2,0.1938,0.04773,0,0.0004635,263,0
2497,1821,0,2,0.1938,0.04773,0,0.0004635,228,0
2498,1822,0,2,0.1938,0.04773,0,0.0004635,192,0
2499,1823,0,2,0.1938,0.04773,0,0.0004635,218,0
2500,1824,0,2,0.1938,0.04773,0,0.0004635,224,0
2501,1825,0,2,0.1938,0.04773,0,0.0004635,200,0
2502,1829,0,2,0.1938,0.04773,0,0.0004635,46,0
2503,1830,0,2,0.1938,0.04773,0,0.0004635,133,0
2504,1831,0,2,0.1938,0.04773,0,0.0004635,204,0
2505,1831,0,2,0.1938,0.04773,0,0.0004635,235,0
2506,1831,0,2,0.1938,0.04773,0,0.0004635,61,0
2507,1832,0,2,0.1938,0.04773,0,0.0004635,217,0
2508,1832,0,2,0.1938,0.04773,0,0.0004635,204,0
2509,1832,0,2,0.1938,0.04773,0,0.0004635,217,0
2510,1833,0,2,0.1938,0.04773,0,0.0004635,199,0
2511,1834,0,2,0.1938,0.04773,0,0.0004635,53,0
2512,1835,0,2,0.1938,0.04773,0,0.0004635,205,0
2513,1836,0,2,0.1938,0.04773,0,0.0004635,187,0
2514,1836,0,2,0.1938,0.04773,0,0.0004635,177,0
2515,1836,0,2,0.1938,0.04773,0,0.0004635,54,0
2516,1837,0,2,0.1938,0.04773,0,0.0004635,213,0
2517,1838,0,2,0.1938,0.04773,0,0.0004635,211,0
2518,1838,0,2,0.1938,0.04773,0,0.0004635,201,0
2519,1839,0,2,0.1938,0.04773,0,0.0004635,172,0
2520,1840,0,2,0.1938,0.04773,0,0.0004635,210,0
2521,1840,0,2,0.1938,0.04773,0,0.0004635,154,0
2522,1840,0,2,0.1938,0.04773,0,0.0004635,233,0
2523,1840,0,2,0.1938,0.04773,0,0.0004635,217,0
2524,1840,0,2,0.1938,0.04773,0,0.0004635,66,0
2525,1841,0,2,0.1938,0.04773,0,0.0004635,176,0
2526,1842,0,2,0.1938,0.04773,0,0.0004635,192,0
2527,1842,0,2,0.1938,0.04773,0,0.0004635,209,0
2528,1842,0,2,0.1938,0.04773,0,0.0004635,229,0
2529,1843,0,2,0.1938,0.04773,0,0.0004635,190,0
2530,1843,0,2,0.1938,0.04773,0,0.0004635,46,0
2531,1843,0,2,0.1938,0.04773,0,0.0004635,169,0
2532,1843,0,2,0.1938,0.04773,0,0.0004635,223,0
2533,1846,0,2,0.1938,0.04773,0,0.0004635,221,0
2534,1846,0,2,0.1938,0.04773,0,0.0004635,45,0
2535,1847,0,2,0.1938,0.04773,0,0.0004635,152,0
2536,1847,0,2,0.1938,0.04773,0,0.0004635,171,0
2537,1847,0,2,0.1938,0.04773,0,0.0004635,228,0
2538,1847,0,2,0.1938,0.04773,0,0.0004635,219,0
2539,1847,0,2,0.1938,0.04773,0,0.0004635,50,0
2540,1849,0,2,0.1938,0.04773,0,0.0004635,177,0
2541,1849,0,2,0.1938,0.04773,0,0.0004635,166,0
2542,1850,0,2,0.1938,0.04773,0,0.0004635,221,0
2543,1850,0,2,0.1938,0.04773,0,0.0004635,44,0
2544,1853,0,2,0.1938,0.04773,0,0.0004635,196,0
2545,1855,0,2,0.1938,0.04773,0,0.0004635,228,0
2546,1856,0,2,0.1938,0.04773,0,0.0004635,200,0
2547,1857,0,2,0.1938,0.04773,0,0.0004635,209,0
2548,1858,0,2,0.1938,0.04773,0,0.0004635,201,0
2549,1859,0,2,0.1938,0.04773,0,0.0004635,204,0
2550,1859,0,2,0.1938,0.04773,0,0.0004635,227,0
2551,1861,0,2,0.1938,0.04773,0,0.0004635,206,0
2552,1861,0,2,0.1938,0.04773,0,0.0004635,225,0
2553,1863,0,2,0.1938,0.04773,0,0.0004635,139,0
2554,1863,0,2,0.1938,0.04773,0,0.0004635,179,0
2555,1864,0,2,0.1938,0.04773,0,0.0004635,212,0
2556,1866,0,2,0.1938,0.04773,0,0.0004635,211,0
2557,1867,0,2,0.1938,0.04773,0,0.0004635,233,0
2558,1867,0,2,0.1938,0.04773,0,0.0004635,225,0
2559,1869,0,2,0.1938,0.04773,0,0.0004635,181,0
2560,1869,0,2,0.1938,0.04773,0,0.0004635,227,0
2561,1869,0,2,0.1938,0.04773,0,0.0004635,216,0
2562,1870,0,2,0.1938,0.04773,0,0.0004635,43,0
2563,1870,0,2,0.1938,0.04773,0,0.0004635,229,0
2564,1874,0,2,0.1938,0.04773,0,0.0004635,211,0
2565,1874,0,2,0.1938,0.04773,0,0.0004635,207,0
2566,1875,0,2,0.1938,0.04773,0,0.0004635,234,0
2567,1876,0,2,0.1938,0.04773,0,0.0004635,214,0
2568,1876,0,2,0.1938,0.04773,0,0.0004635,201,0
2569,1878,0,2,0.1938,0.04773,0,0.0004635,192,0
2570,1878,0,2,0.1938,0.04773,0,0.0004635,202,0
2571,1878,0,2,0.1938,0.04773,0,0.0004635,213,0
2572,1880,0,2,0.1938,0.04773,0,0.0004635,210,0
2573,1880,0,2,0.1938,0.04773,0,0.0004635,157,0
2574,1880,0,2,0.1938,0.04773,0,0.0004635,234,0
2575,1881,0,2,0.1938,0.04773,0,0.0004635,211,0
2576,1881,0,2,0.1938,0.04773,0,0.0004635,199,0
2577,1882,0,2,0.1938,0.04773,0,0.0004635,227,0
2578,1882,0,2,0.1938,0.04773,0,0.0004635,47,0
2579,1882,0,2,0.1938,0.04773,0,0.0004635,217,0
2580,1882,0,2,0.1938,0.04773,0,0.0004635,207,0
2581,1883,0,2,0.1938,0.04773,0,0.0004635,222,0
2582,1885,0,2,0.1938,0.04773,0,0.0004635,168,0
2583,1885,0,2,0.1938,0.04773,0,0.0004635,205,0
2584,1885,0,2,0.1938,0.04773,0,0.0004635,256,0
2585,1886,0,2,0.1938,0.04773,0,0.0004635,46,0
2586,1887,0,2,0.1938,0.04773,0,0.0004635,215,0
2587,1889,0,2,0.1938,0.04773,0,0.0004635,142,0
2588,1889,0,2,0.1938,0.04773,0,0.0004635,211,0
2589,1889,0,2,0.1938,0.04773,0,0.0004635,224,0
2590,1890,0,2,0.1938,0.04773,0,0.0004635,181,0
2591,1891,0,2,0.1938,0.04773,0,0.0004635,70,0
2592,1891,0,2,0.1938,0.04773,0,0.0004635,58,0
2593,1891,0,2,0.1938,0.04773,0,0.0004635,51,0
2594,1894,0,2,0.1938,0.04773,0,0.0004635,195,0
2595,1895,0,2,0.1938,0.04773,0,0.0004635,244,0
2596,1897,0,2,0.1938,0.04773,0,0.0004635,205,0
2597,1898,0,2,0.1938,0.04773,0,0.0004635,45,0
2598,1899,0,2,0.1938,0.04773,0,0.0004635,44,0
2599,1901,0,2,0.1938,0.04773,0,0.0004635,48,0
2600,1902,0,2,0.1938,0.04773,0,0.0004635,53,0
2601,1902,0,2,0.1938,0.04773,0,0.0004635,240,0
2602,1903,0,2,0.1938,0.04773,0,0.0004635,204,0
2603,1904,0,2,0.1938,0.04773,0,0.0004635,216,0
2604,1904,0,2,0.1938,0.04773,0,0.0004635,218,0
2605,1904,0,2,0.1938,0.04773,0,0.0004635,229,0
2606,1905,0,2,0.1938,0.04773,0,0.0004635,202,0
2607,1905,0,2,0.1938,0.04773,0,0.0004635,216,0
2608,1905,0,2,0.1938,0.04773,0,0.0004635,215,0
2609,1906,0,2,0.1938,0.04773,0,0.0004635,206,0
2610,1906,0,2,0.1938,0.04773,0,0.0004635,199,0
2611,1907,0,2,0.1938,0.04773,0,0.0004635,240,0
2612,1908,0,2,0.1938,0.04773,0,0.0004635,56,0
2613,1908,0,2,0.1938,0.04773,0,0.0004635,205,0
2614,1908,0,2,0.1938,0.04773,0,0.0004635,202,0
2615,1909,0,2,0.1938,0.04773,0,0.0004635,208,0
2616,1910,0,2,0.1938,0.04773,0,0.0004635,49,0
2617,1911,0,2,0.1938,0.04773,0,0.0004635,210,0
2618,1912,0,2,0.1938,0.04773,0,0.0004635,48,0
2619,1912,0,2,0.1938,0.04773,0,0.0004635,192,0
2620,1912,0,2,0.1938,0.04773,0,0.0004635,193,0
2621,1913,0,2,0.1938,0.04773,0,0.0004635,202,0
2622,1915,0,2,0.1938,0.04773,0,0.0004635,214,0
2623,1915,0,2,0.1938,0.04773,0,0.0004635,200,0
2624,1916,0,2,0.1938,0.04773,0,0.0004635,227,0
2625,1918,0,2,0.1938,0.04773,0,0.0004635,176,0
2626,1918,0,2,0.1938,0.04773,0,0.0004635,200,0
2627,1919,0,2,0.1938,0.04773,0,0.0004635,209,0
2628,1920,0,2,0.1938,0.04773,0,0.0004635,207,0
2629,1921,0,2,0.1938,0.04773,0,0.0004635,228,0
2630,1921,0,2,0.1938,0.04773,0,0.0004635,212,0
2631,1921,0,2,0.1938,0.04773,0,0.0004635,193,0
2632,1922,0,2,0.1938,0.04773,0,0.0004635,45,0
2633,1925,0,2,0.1938,0.04773,0,0.0004635,210,0
2634,1927,0,2,0.1938,0.04773,0,0.0004635,195,0
2635,1929,0,2,0.1938,0.04773,0,0.0004635,187,0
2636,1929,0,2,0.1938,0.04773,0,0.0004635,55,0
2637,1930,0,2,0.1938,0.04773,0,0.0004635,225,0
2638,1933,0,2,0.1938,0.04773,0,0.0004635,170,0
2639,1934,0,2,0.1938,0.04773,0,0.0004635,166,0
2640,1935,0,2,0.1938,0.04773,0,0.0004635,228,0
2641,1935,0,2,0.1938,0.04773,0,0.0004635,199,0
2642,1935,0,2,0.1938,0.04773,0,0.0004635,208,0
2643,1935,0,2,0.1938,0.04773,0,0.0004635,218,0
2644,1936,0,2,0.1938,0.04773,0,0.0004635,173,0
2645,1936,0,2,0.1938,0.04773,0,0.0004635,154,0
2646,1936,0,2,0.1938,0.04773,0,0.0004635,219,0
2647,1937,0,2,0.1938,0.04773,0,0.0004635,219,0
2648,1937,0,2,0.1938,0.04773,0,0.0004635,203,0
2649,1939,0,2,0.1938,0.04773,0,0.0004635,199,0
2650,1939,0,2,0.1938,0.04773,0,0.0004635,57,0
2651,1939,0,2,0.1938,0.04773,0,0.0004635,221,0
2652,1940,0,2,0.1938,0.04773,0,0.0004635,195,0
2653,1940,0,2,0.1938,0.04773,0,0.0004635,214,0
2654,1940,0,2,0.1938,0.04773,0,0.0004635,195,0
2655,1941,0,2,0.1938,0.04773,0,0.0004635,49,0
2656,1942,0,2,0.1938,0.04773,0,0.0004635,205,0
2657,1942,0,2,0.1938,0.04773,0,0.0004635,213,0
2658,1944,0,2,0.1938,0.04773,0,0.0004635,194,0
2659,1944,0,2,0.1938,0.04773,0,0.0004635,206,0
2660,1946,0,2,0.1938,0.04773,0,0.0004635,160,0
2661,1946,0,2,0.1938,0.04773,0,0.0004635,71,0
2662,1946,0,2,0.1938,0.04773,0,0.0004635,47,0
2663,1946,0,2,0.1938,0.04773,0,0.0004635,207,0
2664,1946,0,2,0.1938,0.04773,0,0.0004635,210,0
2665,1947,0,2,0.1938,0.04773,0,0.0004635,56,0
2666,1947,0,2,0.1938,0.04773,0,0.0004635,224,0
2667,1948,0,2,0.1938,0.04773,0,0.0004635,171,0
2668,1950,0,2,0.1938,0.04773,0,0.0004635,57,0
2669,1953,0,2,0.1938,0.04773,0,0.0004635,57,0
2670,1953,0,2,0.1938,0.04773,0,0.0004635,196,0
2671,1954,0,2,0.1938,0.04773,0,0.0004635,174,0
2672,1954,1,2,0.04688,0.0636,0,3.815e-05,120,0
2673,1954,1,2,0.0625,0.1034,0,3.815e-05,69,0
2674,1954,0,2,0.1938,0.04773,0,0.0004635,199,0
2675,1954,0,2,0.1938,0.04773,0,0.0004635,212,0
2676,1955,0,2,0.1938,0.04773,0,0.0004635,205,0
2677,1955,0,2,0.1938,0.04773,0,0.0004635,232,0
2678,1955,0,2,0.1938,0.04773,0,0.0004635,226,0
2679,1956,0,2,0.1938,0.04773,0,0.0004635,223,0
2680,1956,0,2,0.1938,0.04773,0,0.0004635,178,0
2681,1956,0,2,0.1938,0.04773,0,0.0004635,197,0
2682,1957,0,2,0.1938,0.04773,0,0.0004635,174,0
2683,1957,0,2,0.1938,0.04773,0,0.0004635,132,0
2684,1957,0,2,0.1938,0.04773,0,0.0004635,160,0
2685,1957,0,2,0.1938,0.04773,0,0.0004635,198,0
2686,1957,0,2,0.1938,0.04773,0,0.0004635,217,0
2687,1958,0,2,0.1938,0.04773,0,0.0004635,46,0
2688,1962,0,2,0.1938,0.04773,0,0.0004635,177,0
2689,1962,0,2,0.1938,0.04773,0,0.0004635,235,0
2690,1964,0,2,0.1938,0.04773,0,0.0004635,199,0
2691,1964,0,2,0.1938,0.04773,0,0.0004635,199,0
2692,1966,0,2,0.1938,0.04773,0,0.0004635,215,0
2693,1967,0,2,0.1938,0.04773,0,0.0004635,202,0
2694,1967,0,2,0.1938,0.04773,0,0.0004635,223,0
2695,1967,0,2,0.1938,0.04773,0,0.0004635,138,0
2696,1968,0,2,0.1938,0.04773,0,0.0004635,205,0
2697,1968,0,2,0.1938,0.04773,0,0.0004635,131,0
2698,1969,0,2,0.1938,0.04773,0,0.0004635,180,0
2699,1969,0,2,0.1938,0.04773,0,0.0004635,235,0
2700,1972,0,2,0.1938,0.04773,0,0.0004635,197,0
2701,1972,0,2,0.1938,0.04773,0,0.0004635,212,0
2702,1974,0,2,0.1938,0.04773,0,0.0004635,224,0
